Linea;Partida;Dias;Hora;Minuto;Recorrido
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;lunes;16;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;lunes;17;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;lunes;17;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;lunes;18;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;lunes;18;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;lunes;19;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;lunes;19;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;lunes;20;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;lunes;20;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;lunes;21;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;6;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;6;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;7;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;7;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;8;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;8;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;9;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;9;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;10;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;10;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;11;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;11;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;12;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;12;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;13;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;13;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;14;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;14;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;15;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;15;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;16;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;16;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;17;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;17;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;18;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;18;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;19;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;19;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;20;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;20;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;martes;21;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;6;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;6;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;7;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;7;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;8;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;8;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;9;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;9;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;10;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;10;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;11;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;11;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;12;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;12;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;13;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;13;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;14;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;14;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;15;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;15;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;16;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;16;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;17;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;17;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;18;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;18;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;19;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;19;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;20;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;20;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;miercoles;21;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;6;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;6;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;7;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;7;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;8;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;8;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;9;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;9;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;10;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;10;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;11;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;11;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;12;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;12;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;13;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;13;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;14;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;14;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;15;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;15;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;16;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;16;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;17;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;17;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;18;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;18;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;19;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;19;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;20;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;20;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;jueves;21;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;viernes;6;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;viernes;6;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;viernes;7;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;viernes;7;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;viernes;8;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;viernes;8;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;viernes;9;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;viernes;9;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;viernes;10;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;viernes;10;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;viernes;11;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;viernes;11;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;viernes;12;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;viernes;12;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;viernes;13;0;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
Linea 102 I.C. 18 - B. Chain e Independencia;Chain e Independencia;viernes;13;30;Retorno:Independencia, Avda. San Martin, Montecaseros, Avda. Soriano, Zorrilla, IC 18.
